movieId,userId,rating,timestamp
1,275,5.0,1049076484
1,276,4.0,858350384
1,277,4.0,861812794
1,279,3.0,1506394495
1,280,4.5,1348435273
1,282,4.5,1378495714
1,283,3.0,901227602
1,288,4.5,1054568869
1,290,4.0,975031464
1,291,4.0,1453051567
1,292,4.0,1219625000
1,293,3.0,1044870886
1,298,2.0,1447518257
1,304,5.0,881428344
1,307,4.0,1186160893
1,314,3.0,834398280
1,322,3.5,1217676206
1,323,3.5,1422640363
1,328,5.0,1494210665
1,330,4.0,1285904910
1,332,4.0,1352672340
1,334,3.5,1225477466
1,336,4.0,1122227329
1,337,4.0,860255715
1,339,4.0,1460183470
1,341,5.0,1439750939
1,347,5.0,847645986
1,350,4.0,864940931
1,353,5.0,831939685
1,357,5.0,1348610184
1,359,4.0,1198112023
1,364,5.0,869443366
1,367,5.0,997811550
1,372,3.0,874416443
1,373,3.0,846830172
1,378,4.5,1445347576
1,380,5.0,1493420345
1,381,3.5,1164383653
1,382,4.5,1515162628
1,385,4.0,834691642
1,389,5.0,857934174
1,391,3.0,1032388077
1,396,5.0,1111688626
1,399,4.0,1167220428
1,401,3.5,1510450550
1,411,5.0,835532155
1,412,2.0,939114353
1,414,4.0,961438127
1,420,4.0,1218207191
1,422,4.0,986173307
1,432,2.5,1316391457
1,434,4.0,1270604402
1,436,4.0,833529571
1,438,4.5,1105650469
1,443,4.0,1501722482
1,448,5.0,1019126661
1,451,5.0,854089165
1,453,5.0,1005966797
1,456,5.0,856883308
1,460,4.5,1359177505
1,462,1.5,1154037653
1,468,4.0,831400444
1,469,4.0,965336888
1,470,4.0,849224825
1,471,5.0,1496671820
1,474,4.0,978575760
1,476,4.0,835021447
1,477,4.0,1200939636
1,480,3.0,1179178004
1,483,4.0,1178293130
1,484,4.5,1342295949
1,488,4.5,1112382025
1,490,3.5,1328229305
1,492,4.0,863975949
1,500,4.0,1005527755
1,504,4.0,1063644695
1,509,4.0,1435992343
1,514,4.0,1533872400
1,517,4.0,1487954343
1,522,3.0,1253344674
1,524,4.0,851608466
1,525,4.0,1476475973
1,528,2.5,1391736605
1,529,3.0,855583216
1,533,5.0,1424753740
1,534,4.0,1459787997
1,541,3.0,835643027
1,544,3.0,850688537
1,550,4.0,1488728441
1,555,4.0,978746159
1,559,5.0,865095758
1,560,3.0,1469653413
1,561,4.0,1491094681
1,562,4.5,1368893997
1,567,3.5,1525286001
1,570,4.0,1181476989
1,572,4.0,945892484
1,573,5.0,1186722182
1,579,4.0,958881146
1,580,3.0,1167792349
1,584,5.0,834987643
1,587,5.0,953137847
1,590,4.0,1258420408
1,596,4.0,1535709666
1,597,4.0,941557863
1,599,3.0,1498524204
1,600,2.5,1237764347
1,601,4.0,1521467801
1,603,4.0,963178147
1,604,3.0,832079851
1,605,4.0,1277097561
1,606,2.5,1349082950
1,607,4.0,964744033
1,608,2.5,1117408267
1,609,3.0,847221025
1,610,5.0,1479542900
122882,2,5.0,1445715272
122882,15,2.0,1510572126
122882,21,3.5,1436989603
122882,41,2.5,1458939623
122882,50,3.0,1514238776
122882,52,5.0,1468051298
122882,62,4.0,1521490340
122882,68,5.0,1526948311
122882,103,4.0,1431970494
122882,105,4.0,1446572456
122882,111,4.0,1516143259
122882,114,3.0,1485388142
122882,119,4.0,1442647731
122882,122,5.0,1461561216
122882,125,4.5,1474283369
122882,148,4.0,1482548529
122882,212,3.5,1490114906
122882,227,4.0,1447189591
122882,233,2.5,1448815951
122882,247,2.0,1467644132
122882,249,5.0,1432061318
122882,256,4.0,1446999818
122882,279,4.5,1506394843
122882,292,2.5,1454616762
122882,298,3.0,1447518261
122882,305,2.0,1460134157
122882,318,3.0,1438361831
122882,331,5.0,1537157973
122882,352,3.5,1493674251
122882,366,2.0,1445546624
122882,380,4.0,1494803849
122882,382,5.0,1515249400
122882,414,5.0,1485656726
122882,448,3.0,1460909750
122882,462,2.5,1455645572
122882,475,4.5,1498030594
122882,495,4.5,1458634764
122882,511,4.0,1522156034
122882,525,4.5,1476475970
122882,534,3.0,1459787998
122882,550,4.0,1488728591
122882,560,4.0,1469648716
122882,561,4.5,1491091283
122882,567,4.0,1525283831
122882,596,5.0,1535708481
122882,599,4.0,1498854698
122882,610,5.0,1493845444
2,6,4.0,845553522
2,8,4.0,839463806
2,18,3.0,1455617462
2,19,3.0,965704331
2,20,3.0,1054038313
2,21,3.5,1419795031
2,27,4.0,962685711
2,51,4.5,1230932741
2,62,4.0,1528843890
2,68,2.5,1158532776
2,82,3.0,1084465035
2,91,3.0,1112713392
2,93,5.0,942946208
2,94,4.0,843406960
2,103,4.0,1431957270
2,104,3.0,1114809641
2,107,5.0,829322340
2,112,1.5,1513989948
2,117,3.0,844163002
2,122,4.0,1461561176
2,125,4.0,1474311709
2,135,3.0,1009692764
2,140,3.5,1085569813
2,144,3.0,1137323803
2,149,1.0,902084874
2,153,2.0,1525550601
2,160,4.0,971619578
2,169,4.0,1078284713
2,177,3.5,1435534109
2,186,4.0,1031087675
2,202,4.0,974923336
2,217,2.0,955942327
2,219,2.5,1194740185
2,221,3.5,1111177796
2,222,2.5,1391353926
2,226,3.0,1095662788
2,230,2.5,1196305107
2,232,4.0,1085351710
2,240,5.0,849122404
2,249,4.0,1353800871
2,259,2.0,1146845339
2,274,3.5,1171934785
2,276,4.0,858351189
2,284,4.0,832699451
2,288,2.0,978467973
2,294,3.0,966634189
2,298,0.5,1450452897
2,299,3.0,974620151
2,304,4.0,891173962
2,305,3.5,1460136227
2,307,2.5,1186161482
2,308,3.0,1421374418
2,318,3.5,1270753195
2,321,5.0,843212595
2,322,3.0,1217676495
2,323,4.0,1422640110
2,330,1.5,1285905277
2,347,3.0,847645925
2,353,4.0,831939875
2,357,3.0,1348611277
2,359,3.5,1198112829
2,373,3.0,846830111
2,380,5.0,1493420295
2,381,4.0,1166971855
2,395,3.0,841503884
2,411,4.0,835532398
2,414,3.0,961594981
2,425,3.0,1085477682
2,426,4.5,1451080838
2,432,4.0,1316391739
2,434,2.5,1271039378
2,436,4.0,833529751
2,446,3.0,843839379
2,447,5.0,836961067
2,448,3.0,1019125424
2,458,4.0,845653124
2,470,3.0,849224778
2,474,3.0,1046886814
2,475,4.5,1498031744
2,476,4.0,835021693
2,477,4.0,1200939962
2,480,3.0,1179178191
2,482,4.5,1105395956
2,483,4.0,1178293652
2,484,2.5,1342296219
2,489,2.5,1333101570
2,497,2.5,1429127190
2,501,3.0,844973419
2,512,3.0,841449636
2,517,3.0,1487954340
2,523,4.5,1503126180
2,525,3.5,1476480324
2,527,4.0,1033173338
2,534,4.5,1459787996
2,559,4.0,845476032
2,561,4.0,1491094318
2,563,2.5,1447185161
2,566,4.0,849005893
2,570,3.5,1181477805
2,573,4.5,1187044862
2,586,4.0,1529901723
2,590,2.5,1258420835
2,592,4.0,837350242
2,594,4.0,1109037094
2,599,2.5,1498514085
2,600,4.0,1237764627
2,602,4.0,840875851
2,604,5.0,832080293
2,605,3.5,1277176522
2,608,2.0,1117490786
3,1,4.0,964981247
3,6,5.0,845554296
3,19,3.0,965707636
3,32,3.0,856736172
3,42,4.0,996221045
3,43,5.0,848994405
3,44,3.0,869251910
3,51,4.0,1230932736
3,58,3.0,847719397
3,64,3.5,1161519668
3,68,2.0,1158533415
3,91,3.0,1112712323
3,100,3.5,1100183804
3,102,5.0,840635033
3,116,3.5,1337200325
3,117,3.0,844163663
3,150,3.0,854203124
3,151,3.0,855947242
3,169,5.0,1078284750
3,179,4.0,852114317
3,217,1.0,955944713
3,226,3.5,1095662861
3,240,4.0,849122858
3,269,4.0,850865480
3,270,3.0,853918793
3,288,4.0,975691635
3,289,2.5,1143424657
3,294,1.0,966596854
3,302,3.0,854472084
3,307,3.5,1186161652
3,308,0.5,1421374465
3,321,3.0,843212762
3,330,3.0,1285905545
3,337,4.0,860255784
3,368,3.0,971273951
3,410,4.0,990910830
3,414,4.0,961439278
3,448,3.0,1019128536
3,456,3.0,856883349
3,470,3.0,849370396
3,477,3.0,1200941177
3,480,2.5,1179178556
3,492,4.0,863976005
3,501,5.0,844973817
3,544,3.0,850688562
3,552,1.0,1111472953
3,555,5.0,978747454
3,588,3.0,839317471
3,590,3.0,1258416995
3,594,4.0,1108798921
3,599,1.5,1498505071
3,608,2.0,1117504413
5,6,5.0,845553938
5,31,3.0,850466642
5,43,5.0,848994281
5,45,3.0,959625102
5,58,4.0,847719151
5,66,4.0,1113190367
5,68,2.0,1158533624
5,84,3.0,857653289
5,103,4.0,1431957598
5,107,4.0,829322340
5,111,3.5,1517441319
5,117,3.0,844163754
5,120,4.0,860070029
5,121,3.0,847656405
5,147,4.5,1203267700
5,150,3.0,854203124
5,169,5.0,1078284788
5,170,3.0,840473290
5,181,3.0,845470124
5,200,4.0,1229876436
5,229,3.0,838143681
5,269,3.0,850865480
5,270,3.0,853918793
5,276,3.0,858350427
5,288,2.0,978622571
5,321,3.0,843212719
5,337,4.0,860255784
5,353,3.0,831939914
5,389,4.0,857934242
5,402,3.0,849598135
5,414,2.0,961437647
5,437,2.0,859721015
5,448,3.0,1019128415
5,451,3.0,854089243
5,456,3.0,856883349
5,458,3.0,845652992
5,470,3.0,849370453
5,474,1.5,1053021982
5,483,2.5,1327277284
5,489,2.0,1385823772
5,490,0.5,1324370305
5,492,3.0,863976004
5,501,3.0,844973535
5,509,1.5,1435992893
5,521,3.0,852713143
5,561,3.0,1491094488
5,590,2.0,1258421220
5,600,2.5,1237759452
5,604,3.0,832080355
6,1,4.0,964982224
6,6,4.0,845553757
6,11,5.0,902154266
6,18,4.0,1460138360
6,23,4.0,1107342267
6,24,4.5,1458941767
6,28,3.5,1234570483
6,32,3.0,856736172
6,44,3.0,869251910
6,45,4.0,1121724608
6,57,3.0,972173446
6,62,4.5,1522190219
6,64,4.5,1161520752
6,68,4.0,1158532058
6,79,4.0,975282111
6,82,3.5,1084467865
6,84,4.0,857653289
6,91,5.0,1112712032
6,102,3.0,835877535
6,105,4.0,1446773632
6,109,3.0,841108665
6,112,4.5,1513989933
6,117,3.0,844163102
6,121,5.0,847656264
6,140,5.0,942843185
6,150,4.0,854203123
6,160,2.0,971115114
6,166,3.5,1190828796
6,181,3.0,845469804
6,182,4.5,1054782012
6,191,4.0,829759809
6,195,4.0,974705807
6,199,4.0,1057590506
6,202,5.0,974918622
6,217,2.0,955935939
6,219,3.5,1198783144
6,220,3.5,1230061735
6,239,5.0,1221158564
6,244,5.0,975092819
6,266,4.0,944980835
6,269,5.0,850865480
6,270,3.0,853918793
6,274,4.0,1197022122
6,282,4.0,1378497085
6,286,4.5,1119563039
6,294,3.0,966597476
6,297,5.0,900871748
6,305,3.5,1460222104
6,308,1.0,1421374400
6,312,4.0,1043177752
6,313,3.0,1030556299
6,314,3.0,842432711
6,317,5.0,1430532917
6,318,4.0,1347180277
6,325,4.0,1039398204
6,336,4.0,1122227549
6,337,5.0,860255784
6,339,4.0,1460345729
6,353,4.0,831939947
6,362,4.0,1530637587
6,368,4.0,971275527
6,372,5.0,874415865
6,373,5.0,846830247
6,380,5.0,1494278663
6,385,3.0,840648313
6,386,3.0,842613783
6,389,5.0,857934242
6,391,4.0,1030944221
6,400,5.0,1498870480
6,414,3.0,961515642
6,425,4.0,1085477536
6,434,4.0,1270603905
6,437,5.0,859721015
6,438,5.0,1105664272
6,444,4.0,832677558
6,451,4.0,854089242
6,469,3.0,965336673
6,470,3.0,849843318
6,474,3.0,1047054565
6,480,4.0,1179162163
6,486,5.0,839537263
6,492,3.0,863976004
6,493,4.0,1001562846
6,501,3.0,844973487
6,521,4.0,852713143
6,524,4.0,852404399
6,532,5.0,1025523798
6,553,5.0,1219558120
6,559,5.0,865095857
6,561,4.0,1491092289
6,573,4.5,1248842019
6,577,4.0,945967415
6,580,4.0,1167789917
6,588,5.0,839316454
6,590,3.5,1258420706
6,592,3.0,837350390
6,597,3.0,940420695
6,599,4.5,1498539623
6,602,3.0,840876055
6,603,4.0,963177624
6,604,3.0,832080355
6,610,5.0,1493850345
7,6,4.0,845554264
7,14,3.0,835441989
7,19,2.0,965706657
7,31,4.0,850466642
7,32,4.0,856736173
7,33,1.0,939654896
7,42,3.0,996220162
7,43,5.0,848994392
7,45,3.0,951170390
7,51,4.0,1230932700
7,58,5.0,847719397
7,68,2.0,1230498124
7,71,3.0,864738008
7,84,3.0,857653289
7,90,4.0,856354037
7,95,3.0,1043340043
7,117,4.0,844163615
7,150,3.0,854203124
7,169,4.5,1078284741
7,177,1.0,1435534432
7,179,3.0,852115405
7,181,3.0,845470611
7,188,4.0,962559461
7,199,3.0,940544181
7,206,4.0,850763310
7,257,1.0,1141625546
7,262,3.0,840306238
7,270,3.0,853918793
7,276,4.0,858350645
7,280,4.5,1348532595
7,286,3.5,1119562096
7,304,4.0,881428370
7,314,4.0,834241492
7,337,3.0,860255784
7,350,3.0,864941017
7,411,3.0,835533471
7,414,3.0,961439170
7,451,3.0,854089243
7,470,3.0,849370453
7,474,3.0,978576381
7,489,4.0,1334587547
7,492,3.0,863976055
7,498,4.0,839197378
7,501,4.0,844973817
7,510,1.0,1141158812
7,513,3.0,1159980407
7,521,3.0,852713143
7,529,2.0,855583292
7,541,4.0,835644446
7,566,4.0,849006845
7,597,1.0,941558874
7,599,2.5,1498514161
7,600,3.5,1237851387
7,606,2.5,1171754710
9,151,4.0,855947372
9,179,3.0,852114156
9,217,3.0,955941157
9,269,2.0,850865553
9,270,3.0,853918943
9,337,5.0,860255929
9,353,3.0,831940313
9,364,3.0,869443802
9,389,3.0,857934552
9,402,3.0,849598259
9,428,2.0,1111524871
9,437,3.0,859721103
9,456,4.0,856883450
9,464,2.5,1287400084
9,492,5.0,863976201
9,599,1.5,1498504960
10,6,3.0,845553253
10,8,2.0,839463509
10,11,3.0,902154316
10,19,2.0,965709556
10,21,5.0,1403459783
10,26,3.0,836950403
10,31,4.0,850467366
10,34,5.0,1162048773
10,42,5.0,996215205
10,43,4.0,848993747
10,46,3.0,834787826
10,56,4.0,835799162
10,57,3.0,965798286
10,59,3.0,953609378
10,63,3.0,1443201199
10,68,4.5,1158531612
10,81,1.0,845299756
10,82,3.5,1084467796
10,84,3.0,860397812
10,91,3.5,1112713269
10,93,4.0,942946208
10,94,3.0,843406732
10,99,4.0,829827514
10,104,3.0,1048595683
10,117,3.0,844162850
10,119,4.0,1435943180
10,136,5.0,832449222
10,144,3.0,1137323629
10,160,1.0,971196422
10,166,4.5,1190827465
10,170,3.0,840472869
10,173,3.0,843397944
10,174,3.0,848486985
10,176,5.0,840108984
10,178,4.0,1164355337
10,181,2.0,845469438
10,182,3.5,1054782216
10,186,4.0,1031088020
10,192,5.0,835128874
10,195,4.0,974705349
10,200,4.5,1229887453
10,202,4.0,974919042
10,208,2.0,940639452
10,217,4.0,955940584
10,219,4.5,1194932162
10,220,4.0,1230055828
10,226,4.0,1095662675
10,229,4.0,836941790
10,232,3.0,1218167397
10,235,2.0,841422389
10,240,3.0,849122194
10,243,5.0,837155138
10,244,5.0,975091789
10,248,3.5,1534591944
10,262,2.0,840305646
10,274,4.0,1171428459
10,282,3.5,1378497072
10,284,4.0,832699451
10,288,3.0,978465794
10,292,3.5,1219625069
10,294,3.0,966634030
10,301,4.0,1211378532
10,304,4.0,891173528
10,307,2.5,1186161010
10,313,4.0,1030556439
10,314,3.0,834241870
10,322,4.0,1217676313
10,331,3.0,1537157573
10,334,3.5,1234629982
10,340,4.0,848666415
10,347,4.0,847645690
10,349,4.0,834750699
10,353,3.0,831939669
10,354,3.5,1200870391
10,361,3.5,1204045505
10,368,3.0,971276726
10,372,3.0,874416808
10,376,4.5,1364994181
10,380,5.0,1493419787
10,385,3.0,834691622
10,386,3.0,842610246
10,387,3.5,1094938515
10,391,3.0,1030944309
10,395,3.0,841503555
10,408,4.5,1467913128
10,411,3.0,835532065
10,414,3.0,961515863
10,419,3.5,1321659128
10,425,3.0,1085477406
10,434,3.5,1270606683
10,438,4.0,1105664201
10,441,4.5,1449070452
10,446,3.0,843839232
10,447,3.0,836960825
10,448,4.0,1019124400
10,452,4.0,1013395144
10,453,2.0,972621985
10,458,4.0,845651737
10,462,3.0,1269929071
10,469,2.0,965334356
10,470,3.0,849075144
10,476,3.0,835021420
10,480,4.0,1179177922
10,483,2.0,1178293444
10,485,4.0,837943350
10,486,4.0,839537237
10,489,2.5,1333101410
10,498,3.0,839197307
10,501,4.0,844973340
10,517,0.5,1487957717
10,520,4.0,1326609139
10,522,4.5,1253344761
10,524,4.0,851608818
10,531,4.0,1032961647
10,534,4.0,1459787996
10,541,4.0,835642985
10,557,4.5,1452797765
10,559,3.0,845475880
10,566,3.0,849005345
10,569,4.0,849190709
10,570,3.5,1181477300
10,573,4.5,1186722464
10,580,3.5,1167792602
10,584,5.0,834987172
10,588,3.0,839316215
10,590,3.5,1258420600
10,592,3.0,837349966
10,597,3.0,941729264
10,599,3.5,1498500281
10,602,3.0,840875622
10,608,4.0,1117408486
10,609,4.0,847220937
11,6,4.0,845553489
11,8,4.0,839463806
11,33,2.0,939654896
11,35,4.0,830939577
11,38,5.0,841341447
11,42,5.0,996219314
11,43,4.0,848993928
11,45,3.0,951170225
11,56,4.0,835799366
11,57,3.0,965797264
11,68,4.5,1158531050
11,84,4.0,858771861
11,89,2.5,1520408449
11,94,3.0,843406930
11,100,4.0,1100184041
11,107,5.0,829322340
11,109,4.0,841108045
11,113,3.0,980051838
11,117,4.0,844162970
11,121,4.0,847656100
11,140,4.0,949667337
11,156,3.0,946799769
11,169,4.0,1059427956
11,174,5.0,848487132
11,177,3.0,1435890660
11,181,5.0,845469653
11,199,4.0,940543988
11,201,4.0,939227085
11,202,4.0,975013705
11,235,4.0,841422530
11,239,5.0,1221159019
11,263,4.0,941590364
11,290,4.0,974943069
11,304,5.0,891173135
11,314,5.0,834241810
11,322,4.0,1217676534
11,345,2.5,1342828883
11,347,4.0,847645925
11,353,4.0,831939792
11,357,3.5,1348612270
11,372,4.0,874415285
11,373,2.0,846830094
11,387,2.5,1117415000
11,404,4.0,838376006
11,410,3.0,990910298
11,411,4.0,835532370
11,414,5.0,1052148205
11,438,4.0,1105668426
11,446,4.0,843839379
11,455,4.0,836436201
11,469,3.0,965425831
11,474,2.5,1053021437
11,476,3.0,835021635
11,489,1.5,1334170648
11,500,1.0,1005528017
11,501,3.0,844973340
11,514,4.0,1533949297
11,530,4.0,843227087
11,541,4.0,835643146
11,566,5.0,849005826
11,570,3.5,1181477768
11,579,3.0,958879371
11,587,4.0,953138510
11,590,3.0,1258419975
11,594,5.0,1109036973
11,597,3.0,941558713
11,599,2.5,1498516445
11,602,3.0,840875825
11,606,2.5,1174349629
11,607,3.0,964744602
81932,17,3.5,1305696681
81932,47,4.0,1496205315
81932,68,4.0,1306802929
81932,103,5.0,1462084167
81932,105,4.0,1446572133
81932,159,2.0,1508641185
81932,177,4.0,1435525431
81932,222,4.5,1391350429
81932,249,4.0,1346847536
81932,274,4.0,1318410391
81932,298,3.0,1447517000
81932,305,4.0,1460222190
81932,317,2.0,1430513471
81932,326,3.0,1324921513
81932,339,3.5,1460185923
81932,414,4.5,1485656700
81932,448,4.0,1323097089
81932,462,4.5,1388249013
81932,514,4.0,1533948740
81932,522,4.0,1301727567
81932,585,4.0,1307417546
81932,599,3.0,1498523791
81932,610,4.0,1493845353
14,84,4.0,857653349
14,90,5.0,856354100
14,109,4.0,841109326
14,182,4.0,1063289654
14,206,4.0,850763367
14,270,5.0,853918850
14,302,4.0,854472122
14,337,3.0,860255866
14,372,4.0,874416949
14,385,3.0,834692097
14,437,3.0,859721080
14,470,4.0,849843318
14,474,3.0,1120827247
14,492,3.0,863976101
14,521,4.0,852713185
14,544,3.0,850688581
14,602,5.0,840875999
14,604,4.0,832081027
16,6,4.0,845553819
16,18,4.5,1461311583
16,28,2.5,1234570375
16,42,5.0,996218017
16,61,4.0,1145531659
16,64,5.0,1161528794
16,68,3.5,1158533018
16,88,4.5,1331421395
16,91,4.5,1112710867
16,100,4.5,1100185959
16,103,5.0,1450982615
16,105,4.5,1446749417
16,109,4.0,841108751
16,111,4.5,1518640768
16,112,4.5,1513990003
16,121,5.0,847656340
16,136,5.0,832449614
16,162,5.0,836511416
16,177,3.0,1435890664
16,181,3.0,845469893
16,182,5.0,1054783631
16,187,4.0,1161849621
16,191,4.0,829759809
16,195,4.0,974705903
16,201,4.0,939227554
16,226,4.5,1095662900
16,239,4.5,1221159148
16,240,3.0,849122640
16,257,3.5,1141625441
16,261,4.0,1404881583
16,266,5.0,944981193
16,274,4.5,1171493420
16,282,4.0,1378491787
16,287,2.0,1110229950
16,289,4.5,1143424648
16,298,4.0,1447597782
16,303,2.5,1053302761
16,305,4.5,1460136042
16,307,4.5,1186087665
16,310,1.0,1078647827
16,311,2.5,1057854247
16,312,4.0,1043177752
16,317,5.0,1430598211
16,330,3.5,1285905440
16,332,3.5,1352673555
16,337,4.0,860256120
16,339,4.5,1460794139
16,357,3.5,1348610125
16,362,4.0,1530640994
16,368,4.0,971275668
16,372,4.0,874415966
16,373,4.0,846830296
16,380,3.0,1494803499
16,385,3.0,834691914
16,386,4.0,842613849
16,405,4.0,1295916006
16,413,5.0,1484440002
16,414,3.0,961517557
16,427,4.0,1053068794
16,437,5.0,859721743
16,444,4.0,832678415
16,446,3.0,843839544
16,448,5.0,1019138531
16,453,3.0,972622830
16,462,3.5,1123893685
16,464,4.5,1287400356
16,474,4.0,1088426731
16,480,4.0,1179161099
16,482,2.0,1105396054
16,483,4.0,1178293782
16,501,3.0,844973535
16,510,1.0,1141158760
16,514,3.5,1533872553
16,553,5.0,1219558107
16,580,4.5,1167790725
16,585,5.0,1307417343
16,588,4.0,839316454
16,599,3.0,1498523389
16,602,3.0,840876085
16,603,4.0,963179585
16,608,4.5,1189471181
16,610,4.5,1479542171
17,6,4.0,845553559
17,31,3.0,850466616
17,33,4.0,939654828
17,38,3.0,841341494
17,40,5.0,832059273
17,54,3.0,830248246
17,68,3.5,1158531987
17,71,1.0,864737933
17,84,5.0,857653240
17,90,5.0,856353996
17,94,1.0,843406942
17,100,4.5,1100184147
17,112,0.5,1513989967
17,117,3.0,844163037
17,132,3.0,1157922698
17,144,4.0,1137323659
17,156,4.0,939884874
17,162,5.0,836510953
17,166,4.0,1190828781
17,173,4.0,843398078
17,182,4.0,1066428620
17,191,5.0,829759809
17,198,3.0,1034136028
17,206,5.0,850763267
17,214,3.0,853937855
17,227,3.5,1447210004
17,246,5.0,1354126066
17,262,3.0,840305810
17,263,5.0,940384427
17,266,1.0,944980787
17,270,4.0,853918728
17,275,5.0,1049079511
17,288,3.5,1054569627
17,301,4.0,1211378910
17,302,5.0,854472022
17,304,3.0,891174111
17,314,4.0,834398442
17,323,3.5,1422640288
17,337,4.0,860255716
17,346,4.0,1155066710
17,350,2.0,864940932
17,357,5.0,1348612178
17,389,4.0,857934174
17,404,4.0,838376049
17,412,5.0,939136944
17,414,4.0,961513829
17,437,4.0,859720978
17,445,3.5,1454621917
17,446,5.0,843839379
17,451,5.0,854089172
17,474,5.0,974668666
17,488,5.0,1112382176
17,489,4.5,1332773255
17,501,3.0,844973419
17,509,3.0,1435992515
17,517,0.5,1487953834
17,566,5.0,849006000
17,572,5.0,945888053
17,579,5.0,977364909
17,590,3.5,1258418302
17,594,4.0,1108972872
17,597,3.0,940362409
17,599,3.5,1498501103
17,600,3.5,1237712509
17,603,3.0,954482210
17,604,4.0,832080092
17,606,4.0,1171838026
18,44,4.0,869252115
18,66,4.0,1113190353
18,68,2.0,1532897231
18,95,3.5,1105400752
18,103,5.0,1431969228
18,109,3.0,841109921
18,179,4.0,852115405
18,182,5.0,1055153282
18,256,5.0,1447000271
18,295,3.5,1320064940
18,307,3.0,1186410788
18,318,3.0,1426353075
18,380,4.0,1494278868
18,414,3.0,961682128
18,483,4.0,1215897224
18,489,2.0,1333234401
18,501,5.0,844974006
18,521,4.0,852713356
18,599,3.0,1498523048
18,606,4.0,1171327151
19,6,2.0,845553382
19,14,1.0,835441168
19,19,2.0,965708339
19,21,2.5,1419795052
19,40,2.0,832059137
19,42,2.0,996256258
19,45,4.5,1091306129
19,56,5.0,835799219
19,58,1.0,847718718
19,64,3.5,1161521687
19,66,3.0,1093143913
19,68,1.5,1158532448
19,91,2.0,1112713417
19,94,2.0,843406846
19,100,1.0,1100183757
19,103,3.5,1431957278
19,112,4.0,1513989970
19,117,2.0,844162892
19,121,2.0,847656045
19,122,3.5,1461562132
19,136,3.0,832449345
19,139,1.0,1453924016
19,141,2.0,1513130814
19,144,3.0,1136812137
19,156,3.0,1106855017
19,177,2.0,1435534140
19,179,3.0,840907679
19,200,3.5,1229877095
19,217,1.0,955945611
19,219,2.5,1194932235
19,222,3.5,1391351897
19,226,3.5,1095662814
19,229,3.0,836942063
19,240,5.0,849122301
19,249,3.5,1354107358
19,274,4.0,1171934796
19,276,4.0,858351186
19,280,3.0,1348435266
19,284,4.0,832786975
19,292,1.5,1442099069
19,294,2.0,966597233
19,307,4.0,1186084466
19,308,1.0,1421374425
19,318,3.5,1262805276
19,321,3.0,843212522
19,323,2.5,1422640116
19,325,2.0,1039395714
19,347,4.0,847645789
19,353,4.0,831939775
19,357,2.0,1348612202
19,369,4.0,1237081519
19,373,1.0,846830035
19,376,2.0,1364994453
